"","homewinpercdiff","awaywinpercdiff","neutralwinpercdiff","totalwinpercdiff","oppwinpercdiff","FGpercdiff","FG3percdiff","ORpgdiff","DRpgdiff","ASTpgdiff","STLpgdiff","BLKpgdiff","PFpgdiff","hotdiff","ppgdiff","papgdiff","Seeddiff","Team1win"
"11",0.152046783625731,0.0694444444444444,-0.357142857142857,0.0476673427991886,-0.0831648632430222,0.0047310875376716,0.0055173127828706,-3.29716024340771,-3.33671399594321,1.19979716024341,-0.374239350912779,-3.47565922920893,3.67444219066937,0,-3.64604462474645,-8.55172413793103,7,1
"12",0.0712074303405573,0.111111111111111,0.266666666666667,0.0994318181818182,0.0340638723748922,0.0552498535375049,0.0791179330787914,1.11079545454546,3.05776515151515,-0.329545454545455,-0.546401515151516,0.0397727272727271,0.68465909090909,-1,7.25,-5.63920454545455,-8,1
"13",0.105042016806723,0.192307692307692,0.5,0.177083333333333,-0.0450600661569427,0.0370655404467046,0.0653636628419421,-2.02556818181818,3.32481060606061,1.10416666666667,-1.13162878787879,-0.625,-4.39393939393939,3,-0.67613636363636,-5.84753787878788,2,1
"14",-0.075,0.0598290598290598,-0.333333333333333,-0.0645161290322581,-0.023614755472288,-0.00761634500065145,0.005249439185811,0.225806451612902,2.93548387096774,-0.903225806451612,2.25806451612903,4.16129032258065,0.741935483870968,0,0.709677419354847,0.774193548387096,3,1
"15",0.0625,-0.454545454545455,-0.285714285714286,-0.181818181818182,0.0755168155079228,-0.0510206086498364,-0.018541635926781,6.39393939393939,-3.45454545454545,2.18181818181818,-0.363636363636363,-1.24242424242424,1.45454545454546,-1,-0.242424242424249,9.75757575757576,0,1
"16",0.0245098039215687,0.358974358974359,-0.25,0.203703703703704,0.0733878060557819,0.0171336955206532,0.0162174396972249,-2.15925925925926,-2.32592592592593,-1.96666666666667,2.51851851851852,1.14444444444444,-2.93333333333333,0,-0.892592592592592,-6.68518518518519,-13,1
"17",0.00549450549450547,0.0375,0.428571428571429,0.0208333333333334,-0.109103940815212,0.0187653250251338,-0.00593108887662364,0.887499999999999,-1.11666666666667,1.68541666666667,2.24583333333333,-0.585416666666666,2.39375,3,4.07708333333333,6.14583333333334,8,1
"18",0,0.287878787878788,-0.333333333333333,0.0294117647058824,0.00712370677975482,-0.0114177539715575,0.022227601312006,-4.76470588235294,-0.588235294117649,-1.97058823529412,-0.147058823529412,-0.970588235294118,-0.382352941176467,-1,-5.29411764705883,-5.85294117647059,1,1
"19",0.00367647058823528,0.333333333333333,0.714285714285714,0.14349376114082,0.0519979261283921,0.0265833123634476,0.0691880512013638,1.70766488413547,2.28787878787879,4.86274509803921,-1.52673796791444,2.92245989304813,-0.527629233511586,-1,-0.177361853832437,-8.06506238859181,-11,1
"20",-0.111111111111111,-0.375,-0.166666666666667,-0.170777988614801,0.158163308899121,0.0293818684762152,0.0420517510510461,-2.91176470588235,4.94592030360531,0.786527514231501,2.35009487666034,-0.278937381404174,-3.16793168880455,-1,5.98481973434535,7.73244781783681,-8,1
"21",0.0284090909090909,0.227272727272727,-0.075,0.101814516129032,0.122101350560981,-0.0212393160396769,-0.000737826131523178,4.67540322580645,-0.514112903225808,3.375,2.63508064516129,-0.26008064516129,2.09072580645161,-1,6.82762096774194,2.57963709677419,-13,1
"22",0.277777777777778,0.0555555555555556,0.285714285714286,0.205882352941176,0.0160226427957346,0.0063321528530455,0.026112729074074,-0.470588235294118,0.0588235294117645,-2.26470588235294,0.205882352941177,-0.147058823529412,-1.29411764705882,2,-1.73529411764706,-4.41176470588236,-8,1
"23",-0.25,-0.157142857142857,0,-0.176190476190476,0.0276269204087812,-0.00752749403104969,-0.000986012636728539,0.254761904761905,-1.89523809523809,0.199999999999999,1.15476190476191,-1.72142857142857,3.04285714285714,0,6.24285714285713,10.2880952380952,0,1
"24",-0.176470588235294,-0.196969696969697,-0.166666666666667,-0.176470588235294,-0.00103394213271202,-0.0179320518248653,0.0140998990530268,-1.58823529411765,1.29411764705882,-0.764705882352942,-0.235294117647059,3.35294117647059,2.05882352941176,-2,1.11764705882354,5.1764705882353,6,1
"25",-0.0522875816993464,0.166666666666667,0.5,0.121212121212121,0.015571618615826,-0.00320001420701627,-0.0140068884095727,-1.60606060606061,-1.63636363636364,-2.63636363636363,0.272727272727272,1.39393939393939,-1.42424242424242,2,-10.3333333333333,-13.2727272727273,-8,1
"26",0.0208333333333334,-0.327272727272727,-0.19047619047619,-0.114583333333333,0.121400619530854,-0.00419263809086667,0.0335542628113491,-3.63125,-1.9,-0.579166666666667,0.154166666666667,1.84375,-2.16666666666667,-2,-2.31874999999999,1.07916666666667,-7,1
"27",0,0.35,0.0833333333333334,0.166666666666667,0.0420736166887664,0.0323690184660853,-0.0216913942503255,-0.6,0.199999999999999,1.23333333333333,0.733333333333333,-1.16666666666667,-4.8,0,1.06666666666666,-1.59999999999999,-5,1
"28",-0.0625,0.133333333333333,-0.19047619047619,-0.0258467023172906,-0.0138594542596819,-0.0220178244454782,-0.0807537886344122,-1.2807486631016,-0.434937611408202,0.692513368983958,-0.0222816399286989,-0.588235294117647,-1.37967914438503,-1,-3.33244206773618,-3.90017825311944,1,1
"29",-0.104166666666667,-0.145454545454545,0.166666666666667,-0.0508021390374331,0.0129931603762562,0.0338795486190403,0.00459124858362914,-4.67647058823529,-1.50534759358289,-1.05525846702317,-2.10606060606061,-1.81639928698752,0.550802139037433,-1,-10.8003565062389,-6.90998217468805,1,1
"30",-0.0571428571428571,-0.06993006993007,0,-0.0313364055299539,0.111718924052647,-0.0232631585187173,-0.0268115615474274,0.85253456221198,-1.14009216589862,0.223041474654378,3.69493087557604,1.40552995391705,-2.59447004608295,-1,-8.526267281106,-6.73179723502304,-9,1
"31",0.0735294117647058,0.125,0,0.102822580645161,0.140378427946464,0.0341578928085574,-0.00209865435337048,-0.120967741935484,-3.30745967741936,-1.36592741935484,-0.878024193548387,1.8054435483871,-2.08064516129032,-1,-4.17641129032258,-7.4475806451613,-13,1
"32",0.1875,-0.0454545454545455,0.257142857142857,0.110459433040078,0.0636843129750274,0.0239510302267055,0.0189716988041212,-2.44965786901271,-2.09090909090909,-0.021505376344086,-1.28934506353861,-0.41544477028348,-3.53958944281525,1,-10.217008797654,-11.494623655914,-8,1
"33",0.00584795321637432,0.127272727272727,-0.266666666666667,0.0303030303030303,0.0336813120051551,-0.0408911432752915,-0.0421359767292782,0.727272727272728,3.66666666666666,-0.84848484848485,-0.393939393939394,0,2.09090909090909,-1,0.545454545454547,3.72727272727273,-3,1
"34",0.105263157894737,0.133333333333333,0.25,0.1,0.0319630470107634,-0.00252078195178257,0.0101782924578052,1.46666666666667,5.63333333333333,-0.600000000000001,-1.3,5.83333333333333,-3.53333333333333,0,-1.06666666666668,-4,-4,1
"35",0.0666666666666667,-0.218181818181818,-0.0833333333333334,-0.0591397849462366,0.0750731066952469,0.000482877143352933,-0.0292214503370076,1.36021505376344,0.618279569892476,-2.75483870967742,1.22043010752688,1.66881720430108,1.23118279569893,-1,-2.09032258064516,0.281720430107526,-7,1
"36",0.3125,0.318181818181818,-0.166666666666667,0.303030303030303,0.120961762011086,0.0541419092516945,-0.00202671904832086,1.72727272727273,2.18181818181818,3.27272727272727,-1.36363636363636,0.818181818181818,-2.54545454545455,-1,11.6060606060606,-2.15151515151516,-15,1
"37",-0.0666666666666667,-0.113636363636364,-0.285714285714286,-0.0861742424242424,0.102131266316491,-0.00485803172507138,-0.0102388471465728,2.57481060606061,-2.24621212121212,-0.558712121212121,2.16666666666667,-1.7594696969697,3.40435606060606,-1,1.17424242424242,5.82765151515152,-5,1
"38",0,0.0454545454545454,-0.285714285714286,0.111408199643494,0.157871610243655,0.0305589762394217,0.0727096059419953,4.13992869875223,3.83778966131907,6.3885918003565,-0.418003565062389,0.0650623885918002,0.556149732620323,-2,9.95098039215686,-0.88502673796792,-15,1
"39",0,-0.0151515151515151,-0.166666666666667,-0.0329768270944741,0.0104172961226383,0.0237803514501685,0.0309320714893231,2.68092691622103,0.975935828877006,2.80926916221034,2.6524064171123,0.257575757575758,3.97058823529412,-1,8.72370766488415,9.45811051693405,0,1
"40",0.120833333333333,0.261538461538462,-0.0357142857142857,0.146780303030303,0.0446176234806397,0.029776406844758,-0.00705124025466525,1.61837121212121,-0.853219696969695,0.765151515151516,2.31344696969697,4.57007575757576,2.08238636363636,-2,9.32575757575758,2.60511363636363,-6,1
"41",-0.0625,-0.037878787878788,0.19047619047619,0.00623885918003564,0.0137455021694285,-0.00108594966586978,-0.0246582034349246,-3.20142602495544,-2.05080213903743,-0.320855614973262,-0.247771836007129,-0.0329768270944739,-5.32442067736186,1,-3.77718360071302,-1.37967914438502,-3,1
"42",0,-0.0888888888888888,-0.333333333333333,-0.0987292277614858,0.0178449235337415,0.0112509826386217,0.000238932179703666,2.80449657869013,3.1544477028348,0.746823069403717,2.75073313782991,0.414467253176931,2.613880742913,0,11.3499511241447,10.1368523949169,0,1
"43",0.277777777777778,0.1,0.75,0.288602941176471,-0.0241440509558465,0.0236053132496459,0.0210983866152272,4.23161764705882,2.43933823529412,1.00551470588235,2.78308823529412,2.34926470588235,1.10110294117647,1,15.5588235294118,1.63970588235294,-7,1
"44",0.0102564102564102,0.0222222222222223,0.0892857142857143,0.04375,0.0675820140729502,0.0088650414027735,0.0308027776718653,1.37291666666667,-0.0895833333333336,-2.51666666666667,2.51041666666667,3.0125,-0.381250000000001,-1,7.21666666666667,2.16875,-4,1
"45",0.0833333333333334,-0.342857142857143,-0.25,-0.0791666666666667,0.170851576919838,-0.0130580488828321,-0.0194527447153849,0.793749999999999,-1.86458333333333,1.13541666666667,2.37916666666667,0.51875,2.6125,-1,-0.877083333333331,0.537499999999994,-7,1
"46",0.0833333333333334,0.454545454545455,0.222222222222222,0.241666666666667,-0.024030343366084,0.0713398402627148,0.0214820677581362,0.0812500000000007,-0.258333333333333,3.95416666666667,3.62916666666667,-1.24375,-0.095833333333335,2,4.06874999999999,-8.16666666666666,-5,1
"47",0.0089285714285714,0.337662337662338,-0.285714285714286,0.108159392789374,0.0341057556069362,0.0639725009240949,0.00946496542101488,-0.715370018975332,4.04648956356736,1.79981024667932,-0.945920303605313,-0.132827324478178,-1.55407969639469,0,12.3709677419355,3.79506641366225,-9,1
"48",0.0551470588235294,0.143939393939394,0.0571428571428571,0.0882352941176471,0.0644057113440987,0.000436446507006749,-0.00576517629338796,0.470588235294118,-1.41176470588235,1.20588235294118,3.26470588235294,-0.235294117647059,0.0294117647058805,3,4.11764705882354,-2.73529411764706,-8,1
"49",0.1875,0.666666666666667,0.166666666666667,0.35204991087344,-0.0772703180314724,0.0633884212559392,0.0419966444012379,-2.84224598930481,5.55704099821747,1.17736185383244,1.00445632798574,1.77807486631016,-2.31016042780749,1,9.95811051693404,-10.2014260249554,-10,1
"50",0.0698529411764706,0.333333333333333,-0.114285714285714,0.117943548387097,0.000531782234539202,-0.0242060110198187,-0.0278517752067854,3.29334677419355,2.06451612903226,-0.5,-2.04737903225806,1.46471774193548,-1.01008064516129,0,3.20060483870968,-2.61189516129032,-3,1
"51",-0.107843137254902,0.414141414141414,0.0833333333333334,0.0700757575757576,-0.0271944664146694,-0.0248037393594303,-0.0305763312450016,0.934659090909092,0.170454545454547,-1.94602272727273,-2.14299242424242,-1.18087121212121,-3.2907196969697,2,-11.874053030303,-12.6316287878788,-5,1
"52",0.0144230769230769,-0.0787878787878788,0,0.0236559139784945,0.0978010803757003,-0.0104047990887993,-0.00176651415856754,1.14516129032258,2.14731182795699,0.61505376344086,-2.53333333333333,-1.03333333333333,-3.53763440860215,0,3.58602150537635,1.18172043010753,-8,1
"53",0.0226244343891403,-0.27972027972028,0.2,-0.0782013685239491,-0.0666476680367023,-0.0173830958522798,0.00805914475404812,-2.21994134897361,-0.359726295210166,-1.30791788856305,0.0566959921798631,-2.02932551319648,4.73704789833822,1,0.938416422287389,1.93939393939394,6,1
"54",-0.111111111111111,0.265734265734266,-1,0.0592592592592593,0.0995936155829092,0.00221703214105534,0.00568493995640695,2.57037037037037,0.87777777777778,3.19259259259259,0.162962962962963,0.0666666666666664,4,-1,12.1296296296296,0.762962962962959,-9,1
"55",0.125,-0.350649350649351,0,-0.053030303030303,0.144633908536325,0.00782401716096359,0.0797987262021146,0.267045454545455,-1.2405303030303,3,-0.0464015151515156,-1.47727272727273,-3.24526515151515,-4,6.71022727272727,-0.719696969696969,-8,1
"56",0.230769230769231,0.266666666666667,-0.25,0.22258064516129,0.0965706327571144,0.0212633397421652,-0.0157532248845715,5.3,5.6989247311828,3.32043010752688,0.246236559139786,6.75268817204301,-3.69677419354839,0,12.4623655913978,1.14301075268817,-15,1
"57",0,0.0303030303030303,-0.2,-0.0110294117647058,-0.0179654032317325,0.0205670909337421,0.0148141578464476,0.549632352941176,-1.12132352941176,0.0606617647058822,1.22794117647059,0.700367647058823,3.69301470588235,1,2.71139705882354,0.722426470588232,1,1
"58",0.0974358974358974,0.034965034965035,-0.333333333333333,0.0226293103448276,0.0741761074049135,0.0017063380341612,-0.00486112381300291,3.16918103448276,-3.15409482758621,2.1573275862069,0.006465517241379,2.17780172413793,1.12068965517241,-1,0.807112068965523,3.28879310344828,-9,1
"59",-0.111111111111111,-0.25,0.571428571428571,-0.0814393939393939,0.0249360795025856,-0.0634788464717526,-0.116256695429665,3.27367424242424,-0.264204545454547,-0.864583333333334,2.82102272727273,2.27272727272727,-0.236742424242426,0,-3.57670454545455,0.110795454545453,3,1
"60",-0.065359477124183,0.136363636363636,0.333333333333333,0.0588235294117646,-0.0438183467792732,-0.00589652302969579,0.0474775810963882,-4.55882352941176,-1.20588235294118,1.08823529411765,2.20588235294118,-0.0294117647058822,-0.735294117647058,0,-4.05882352941175,-3.52941176470588,-1,1
"61",0.142857142857143,0.284615384615385,0.416666666666667,0.239393939393939,0.0984453086057587,-0.00611243987254734,-0.00226059541851331,2.12727272727273,-0.127272727272729,0.518181818181818,1.53939393939394,4.85757575757576,-2.81212121212121,-1,-3.95757575757575,-11.9393939393939,-15,1
"62",0.0588235294117647,0.355555555555556,0.257142857142857,0.196691176470588,-0.0128225654845155,0.0615055258765353,0.0487190178017667,-0.0992647058823533,4.33823529411765,2.01470588235294,-0.599264705882353,2.10477941176471,-4.04227941176471,0,9.41727941176471,-1.47242647058823,-8,1
"63",0.0427631578947368,0.181818181818182,0.107142857142857,0.0882352941176471,0.0777326730761991,-0.0024040552235301,0.00372298626939077,1.38235294117647,-1.29411764705882,2,2.23529411764706,0.235294117647059,0.352941176470587,2,1.82352941176471,-5.64705882352941,-11,1
"64",0,0.329545454545455,0.375,0.170777988614801,-0.154319861651562,0.0420777541700772,0.0119444813648054,-1.14705882352941,-3.12239089184061,3.30170777988615,-4.14421252371916,-1.1034155597723,1.34440227703985,1,0.868121442125243,-1.82068311195447,7,1
"65",0.25,-0.25,-0.25,-0.00735294117647056,0.0355368459942034,0.04518549952157,-0.00088754460200785,-2.40625,-0.332720588235293,3.56985294117647,-0.505514705882353,-0.834558823529412,-1.50367647058824,2,0.933823529411768,0.147058823529406,-5,1
"66",0.0333333333333333,0.416666666666667,-0.6,0.237684729064039,0.114558528236989,0.0171905612895267,-0.00685928807104103,2.21305418719212,1.91871921182266,3.435960591133,1.60221674876847,1.2487684729064,1.85344827586207,0,17.4211822660099,7.11206896551724,-15,1
"67",0.333333333333333,0.2,0.125,0.263636363636364,-0.0386845061491773,0.0165765067645287,0.010921547779133,3.63333333333333,5.45454545454546,1.75151515151515,0.663636363636364,6.24242424242424,-1.50909090909091,1,10.8787878787879,-0.172727272727272,-7,1
"68",0.223214285714286,0.492424242424242,0.133333333333333,0.3125,-0.0139165559002193,0.0318659819986701,0.0630529986596518,-0.34375,-2.625,1.8125,-0.3125,0.71875,-1.09375,2,0.6875,-13.15625,-8,1
"69",0,0.170940170940171,-0.0357142857142857,0.133874239350913,0.110063652836525,-0.000953357877700511,-0.0570814468786751,2.78803245436105,-1.12778904665315,2.88032454361055,3.80020283975659,-0.0780933062880322,1.74442190669371,0,7.91075050709939,1.5050709939148,-11,1
"70",-0.272727272727273,-0.0630252100840336,0.285714285714286,-0.108901515151515,-0.0140998422226014,-0.0284368990374171,-0.029850998357188,1.83617424242424,3.25473484848485,-3.30018939393939,-1.42708333333333,1.30965909090909,-1.36079545454545,0,-2.72348484848484,0.5,0,1
"71",0.144444444444444,0.0166666666666666,0,0.0994318181818182,-0.00422367109034294,0.00916601045096749,0.0174370617258708,3.9280303030303,3.39109848484848,2.46117424242424,-2.69223484848485,3.88352272727273,-5.15814393939394,0,1.02840909090909,-3.34185606060606,-1,1
"72",0.0714285714285714,-0.111111111111111,-0.0952380952380952,0.060919540229885,-0.0346547118824745,-0.0152200699663183,-0.00150948869878292,0.0103448275862057,-0.0034482758620662,-1.76781609195402,-1.82298850574713,2.37586206896552,-0.113793103448277,0,-1.22988505747126,3.52988505747128,1,1
"73",0.0966386554621849,0.354545454545455,0.0833333333333334,0.193548387096774,0.00240868002144756,0.0199083441150378,0.0515608994019979,2.80645161290323,5.64516129032258,-0.258064516129034,0.903225806451612,0.193548387096774,3.93548387096774,2,10.3225806451613,-3.06451612903225,-3,1
"74",-0.168627450980392,-0.227272727272727,-0.25,-0.196969696969697,0.0575018538354558,-0.0264757202675835,0.0318614701430712,-0.16060606060606,-3.00909090909091,-1.7030303030303,-0.254545454545454,0.309090909090909,1.85454545454546,-1,-1.61818181818181,3.13333333333333,3,1
"75",-0.00476190476190474,-0.0934065934065934,0.6,0.0496323529411765,-0.0643871291295743,0.0370616976867545,0.00704361515666413,-3.31433823529412,-0.840073529411764,-1.00367647058824,0.391544117647059,-1.71323529411765,-3.26470588235294,2,-11.4007352941177,-10.8511029411765,4,1
"76",0.1375,0.0625,-0.0833333333333334,0.133333333333333,0.188617363932158,-0.0132518539883936,0.0596078227234844,-0.833333333333334,0.699999999999999,3.9,-1.06666666666667,0.866666666666667,-2.13333333333333,-1,-1.63333333333333,-11.1,-15,1
"77",0.157894736842105,-0.05,-0.25,0.096774193548387,-0.0157988788332856,0.0661763123986266,0.0794304069124629,-3.38709677419355,2.09677419354838,3.06451612903226,-0.677419354838709,-0.774193548387097,-0.870967741935484,-1,5.03225806451613,-3.70967741935484,-3,1
"78",0,-0.0681818181818182,-0.166666666666667,-0.0661764705882353,-0.0868007427524068,-0.0578703784959089,-0.0539339275323004,-3.40992647058824,-4.65073529411765,-6.49080882352941,-2.91176470588235,-4.41176470588235,-2.29595588235294,-1,-18.4522058823529,-9.51286764705883,8,1
"79",-0.147619047619048,0.183333333333333,0.1,-0.0122358175750835,-0.0402646632752005,-0.00607727611432607,-0.0185150036438231,0.259176863181313,-3.6384872080089,0.780867630700779,4.7741935483871,-1.14238042269188,3.38932146829811,0,2.32369299221358,0.513904338153509,5,1
"80",-0.0407239819004526,0.15,0.333333333333333,0.102639296187683,0.0644100830074411,0.0051525598550613,-0.0532629495394423,0.283479960899315,0.841642228739001,1.81329423264907,-0.190615835777127,-0.00879765395894427,-6.73313782991202,0,-2.58260019550342,-5.49266862170088,-11,1
"81",0.2,0.397129186602871,1,0.352941176470588,0.0815124414407403,0.0504313812977557,0.0156896198149732,0.911764705882352,2.17647058823529,3.14705882352941,1.02941176470588,-0.911764705882353,-3.79411764705882,1,9.35294117647058,-5.79411764705883,-15,1
"82",0.0694444444444444,-0.041958041958042,-0.2,0.00445632798573969,0.0899415284137588,-0.0527084121129177,-0.096424787209932,6.16131907308378,2.74598930481283,-0.467914438502675,2.03565062388592,3.28520499108734,-2.26648841354724,-1,1.94028520499108,-2.69251336898395,-7,1
"83",-0.0625,-0.285714285714286,-0.8,-0.22883064516129,0.109215856570164,-0.0372658785501957,0.00319866908217642,4.05141129032258,-3.49596774193548,-0.339717741935484,1.3820564516129,1.39516129032258,3.20161290322581,-1,1.42842741935483,8.12903225806451,-7,1
"84",-0.00326797385620914,-0.354545454545455,-0.166666666666667,-0.132352941176471,0.064564217859595,-0.012000009833083,-0.0301643843298814,-0.983455882352942,-0.341911764705884,-4.11213235294118,-0.908088235294118,-2.48161764705882,-2.08823529411765,-2,-8.35294117647059,-5.77205882352941,-3,1
"85",0.0824175824175825,0.277777777777778,-0.571428571428571,0.0333333333333334,0.118893699525964,0.0310476774208384,0.0172387963362522,1.66666666666667,4.53333333333333,2.83333333333333,5.06666666666667,2.9,0.599999999999998,-1,15.3666666666667,6.26666666666666,-13,1
"86",-0.0181818181818182,-0.0427807486631017,-0.222222222222222,0.0246305418719212,0.177872753834181,0.00102321215570095,0.0347260638038566,3.9192118226601,0.911330049261082,3.29753694581281,-0.65320197044335,1.36059113300493,-4.5615763546798,-2,1.10935960591134,-5.36847290640394,-13,1
"87",0.111111111111111,-0.2,-0.25,-0.0490196078431372,0.0570726264927531,-0.0072478337119668,-0.0162046890224263,-1.9921568627451,-5.49019607843137,-2.16470588235294,-1.54509803921569,-3.37647058823529,-2.64705882352941,-2,-6.47450980392156,-0.462745098039214,1,1
"88",0.0089285714285714,-0.0559440559440559,-0.261904761904762,-0.0534759358288771,0.035572452933037,-0.0202911292844448,-0.0120945535988475,-1.13547237076649,-7.33689839572192,-5.4144385026738,2.87878787878788,1.46256684491979,-0.224598930481285,-2,-9.20677361853832,-2.70855614973263,1,1
"89",0,0.18974358974359,-0.75,0,0.100602118896938,-0.0404087068152106,-0.028547240517854,-2.75,-0.65625,-2.375,-2.4375,-2.9375,1.03125,1,-6,-1,-8,1
"90",0.104166666666667,-0.145454545454545,0.333333333333333,0.0691287878787878,-0.00784857966815855,0.00738304709316856,0.0187682630748701,-3.85037878787879,2.88825757575757,2.98295454545455,-1.28219696969697,-1.84185606060606,-2.88825757575757,1,6.56628787878788,4.84659090909091,-3,1
"91",-0.075,-0.181818181818182,0.0666666666666667,-0.09375,-0.0124349325558262,-0.0326810520567669,-0.0462369446334103,-2.1875,0.03125,-2.125,-1.71875,-2.6875,1.5625,0,-6.34375,-0.1875,7,1
"92",-0.0245098039215687,-0.153846153846154,1,-0.0609318996415771,-0.0404780843511784,0.0406214821192447,0.0267118213437721,-1.57108721624851,-1.60334528076464,2.34886499402628,1.90919952210275,-1.81600955794504,2.55675029868578,-1,5.92234169653526,8.13978494623655,7,1
"93",-0.0551470588235294,-0.185714285714286,0.133333333333333,-0.0672348484848485,0.0795224943581556,-0.0164756206340232,0.0336594563788823,0.661931818181818,3.66950757575757,4.88257575757576,-0.357007575757576,-1.95454545454545,-0.34090909090909,-2,6.73106060606061,4.30776515151515,-9,1
"94",0.0509803921568628,0.309090909090909,-0.133333333333333,0.09375,0.0180767245269318,0.00748533816285502,-0.0031411249483515,2.1875,-1.28125,-1.84375,1.71875,2.1875,2.375,1,2.59375,5.21875,-3,1
"95",0.235294117647059,0.291666666666667,-0.266666666666667,0.194252873563218,-0.0196945775685674,0.00205767509993743,-0.0165284664206817,2.37701149425287,4.32988505747127,1.56551724137931,0.277011494252873,2.30919540229885,0.219540229885055,2,10.0034482758621,4.32988505747127,-7,1
"96",-0.266666666666667,0.0615384615384615,0.0666666666666667,-0.0645161290322581,-0.00839619955065274,0.0341822059453668,-0.00440644137353635,0.516129032258066,0.58064516129032,3.70967741935484,0.290322580645161,1.87096774193548,0.93548387096774,0,0.677419354838719,-2.51612903225806,-1,1
"97",0.0902777777777778,0.0454545454545455,0.238095238095238,0.117647058823529,-0.078441418805977,0.00354064894958495,-0.0358124872799018,2.55882352941177,-1,2.29411764705882,0.911764705882353,1.23529411764706,2.41176470588236,0,-0.17647058823529,-3.08823529411764,-1,1
"98",-0.0181818181818182,0.0705882352941176,-0.05,0.0606060606060607,-0.0108848391174614,0.03933195383043,0.00311901240989126,-2.6969696969697,-2.90909090909091,0.0303030303030294,0.333333333333333,-2.06060606060606,-1.21212121212121,-2,0.575757575757578,-3.33333333333333,-5,1
"99",-0.0252100840336135,0.7,-0.0416666666666666,0.176136363636364,0.00550524311054112,-0.0190502765364229,0.0220988032794011,2.2717803030303,0.816287878787879,3.51231060606061,0.133522727272728,-1.82291666666667,2.63731060606061,-1,3.54261363636364,-0.578598484848484,-8,1
"100",0,0.128787878787879,-0.2,0.0290948275862069,0.0683002832040781,0.0303747482249734,0.0263033121809261,2.44396551724138,0.197198275862068,2.78125,3.60237068965517,2.87823275862069,4.25323275862069,-1,8.85560344827586,2.03987068965517,-11,1
"101",0.0378151260504201,0.227272727272727,0.8,0.162878787878788,0.138052090681677,-0.0408988706334125,-0.0106045599768165,1.66287878787879,1.45643939393939,-3.00378787878788,-1.03125,0.0776515151515151,-2.27935606060606,-1,9.60795454545455,5.95075757575758,-13,1
