"","Season","WTeamID","wins","losses","homewinperc","awaywinperc","neutralwinperc","points","allowedpoints","totalwinperc","oppwinperc","FGpercpg","PG3percpg","FTpercpg","ORpg","DRpg","ASTpg","Stlpg","Blkpg","PFpg"
"22",2003,1231,20,12,0.916666666666667,0.181818181818182,0.777777777777778,2257,2144,0.625,0.555147370545773,0.430731801434327,0.343859953289969,0.704638510866427,11.21875,25.625,13.8125,4.4375,5.34375,18.0625
"23",2003,1237,19,13,0.727272727272727,0.466666666666667,0.666666666666667,2280,2253,0.59375,0.452310042159875,0.457406007302755,0.340318081590786,0.697934076114333,11.6875,20.90625,13.375,8.1875,1.8125,19.34375
"24",2003,1242,23,7,0.928571428571429,0.777777777777778,0.428571428571429,2440,1991,0.766666666666667,0.587207390928192,0.487333190467173,0.340643195371456,0.661631264347946,14.3,26.9,16.7333333333333,10.1333333333333,4.9,16.7
"25",2003,1246,29,3,0.923076923076923,0.909090909090909,0.875,2481,2051,0.90625,0.554217279247565,0.487130395371775,0.349099004331087,0.709655211099537,12.875,24.15625,16.1875,7.8125,5.09375,17.375
"26",2003,1257,24,6,0.888888888888889,0.727272727272727,0,2455,2054,0.8,0.560840225233301,0.459027248061501,0.359226551366532,0.690997003869643,13.2,25.1,16.6,7.2,4.73333333333333,22.6666666666667
"27",2003,1261,21,10,0.888888888888889,0.25,0.6,2270,1950,0.67741935483871,0.540089475375322,0.488312437351353,0.375220580563537,0.643664340118408,10.6129032258065,24.5161290322581,16.3870967741935,8,4.16129032258065,16.3548387096774
"28",2003,1264,23,6,0.777777777777778,0.8,0.8,2209,1965,0.793103448275862,0.466878998924183,0.453019855266556,0.345216512349741,0.788438108828269,11.3103448275862,23.3103448275862,13.8620689655172,9.17241379310345,3.89655172413793,21.9310344827586
"29",2003,1266,23,5,0.9375,0.7,0.5,2195,1895,0.821428571428571,0.55278093311424,0.484675120811475,0.391267421641703,0.778502734997366,13.1071428571429,24.0714285714286,16.3214285714286,6,3.64285714285714,18.6428571428571
"30",2003,1268,19,9,0.875,0.5,0.25,2262,1872,0.678571428571429,0.542786776448931,0.465428332006397,0.400779645068676,0.688593818681714,13.75,26.75,18.8928571428571,10.8928571428571,6.60714285714286,19
"31",2003,1272,23,6,0.875,0.636363636363636,1,2161,1909,0.793103448275862,0.516632287613454,0.439457409653222,0.343440943560022,0.628298898902695,14.0689655172414,25.9655172413793,16.6206896551724,7.37931034482759,5.06896551724138,18.7586206896552
"32",2003,1277,19,12,0.875,0.333333333333333,0.333333333333333,2084,1890,0.612903225806452,0.582715551414868,0.454234616903054,0.364424875031467,0.714909136422828,10.6774193548387,24.258064516129,13.6129032258065,6.38709677419355,3.70967741935484,20.0322580645161
"33",2003,1280,21,9,0.857142857142857,0.4,0.833333333333333,2105,1805,0.7,0.569464026906092,0.471577360741095,0.345604466053382,0.666940570873997,12.6666666666667,24.6,14.5,8.73333333333333,3.73333333333333,15.9
"34",2003,1281,21,10,0.933333333333333,0.3,0.666666666666667,2225,2061,0.67741935483871,0.59654206063478,0.443487323750408,0.359030179183187,0.650139630143166,13.4838709677419,25.9032258064516,13.741935483871,5.70967741935484,4.32258064516129,16.8709677419355
"35",2003,1301,18,12,0.8125,0.3,0.5,2172,2040,0.6,0.554098817608736,0.458507111304003,0.350563798210157,0.778147587304165,9.73333333333333,22.0333333333333,14.6666666666667,7.76666666666667,3.06666666666667,18.6666666666667
"36",2003,1323,22,9,0.875,0.4,0.8,2483,2207,0.709677419354839,0.598036538915293,0.450986454921643,0.384055662583908,0.741360453311747,11.3870967741935,26.8709677419355,16.9032258064516,7.45161290322581,5.64516129032258,16.2258064516129
"37",2003,1328,24,6,0.9375,0.625,0.666666666666667,2135,1805,0.8,0.593793510901409,0.446220536037669,0.391225028617006,0.714350733583006,12.1333333333333,24.9666666666667,14.1666666666667,6.93333333333333,3.76666666666667,18.6
"38",2003,1329,20,9,0.866666666666667,0.5,0.5,1993,1804,0.689655172413793,0.581200608894215,0.444292725090422,0.359048459873164,0.64984691603974,12.3793103448276,24.0689655172414,12.2413793103448,8.79310344827586,5.58620689655172,20.1379310344828
"39",2003,1332,23,9,0.875,0.454545454545455,0.8,2631,2367,0.71875,0.503983810626049,0.461912692330817,0.392751970861436,0.779248004222529,11.375,24.5,17.46875,8.03125,2.78125,20.9375
"40",2003,1335,22,5,0.846153846153846,0.75,1,1895,1604,0.814814814814815,0.45251042187144,0.468621189395859,0.424751361352162,0.68669713002388,9.33333333333333,24.1851851851852,14.8518518518519,7.18518518518519,2.14814814814815,17.7777777777778
"41",2003,1338,26,4,1,0.636363636363636,1,2238,1765,0.866666666666667,0.531117027179689,0.502071641697042,0.365342021048105,0.639841177848219,11.3,25.3666666666667,17.7666666666667,8.06666666666667,4.1,17.9666666666667
"42",2003,1345,18,10,0.933333333333333,0.333333333333333,0.25,2009,1827,0.642857142857143,0.57682537790793,0.434995499339659,0.318423167441025,0.747358394126025,10.3928571428571,23.4642857142857,12.25,7.17857142857143,2.92857142857143,19.8214285714286
"43",2003,1354,20,10,0.8,0.5625,0.75,2184,2138,0.666666666666667,0.40517614696925,0.459472390026062,0.331617205893522,0.696708715886506,12.9666666666667,24.2666666666667,10.2666666666667,8,2.9,20.7333333333333
"44",2003,1356,24,6,1,0.615384615384615,0.666666666666667,2236,2043,0.8,0.493788842750652,0.473261216441644,0.394849272817539,0.699394059948234,10.8333333333333,22.4666666666667,13.5666666666667,7.96666666666667,3.2,19.3333333333333
"45",2003,1358,21,6,1,0.583333333333333,0,1938,1762,0.777777777777778,0.425061847948183,0.458981518940137,0.361803949759718,0.699857955827679,10.7777777777778,25.962962962963,15.5925925925926,7.81481481481481,5.59259259259259,19.5925925925926
"46",2003,1360,17,11,0.615384615384615,0.6,NA,2091,2004,0.607142857142857,0.511904962445904,0.473291069524296,0.38152875937318,0.657049704116525,11.5357142857143,26.3571428571429,16.3928571428571,5.39285714285714,3.42857142857143,20.1428571428571
"47",2003,1386,23,6,0.916666666666667,0.615384615384615,1,2048,1719,0.793103448275862,0.514162394145901,0.4466449819363,0.362945507798007,0.673549900007179,11.1724137931034,24.1379310344828,14,7.20689655172414,5.55172413793103,18.7586206896552
"48",2003,1390,23,8,0.823529411764706,0.7,0.5,2240,2076,0.741935483870968,0.565506985773007,0.445385114384786,0.361653801777869,0.671515607132799,13.741935483871,25.1290322580645,14.6451612903226,5.51612903225806,3.35483870967742,18.5161290322581
"49",2003,1393,24,5,1,0.666666666666667,0.333333333333333,2323,2027,0.827586206896552,0.552552679045717,0.472113120500854,0.339133706672673,0.687824439390443,14.3103448275862,26.8965517241379,14.9655172413793,8.31034482758621,7.27586206896552,16.5862068965517
"50",2003,1400,22,6,1,0.555555555555556,0.6,2208,1923,0.785714285714286,0.593256716945737,0.448940138146429,0.349207846956282,0.715642154951359,16.1785714285714,26.1428571428571,14.5,6.39285714285714,3.85714285714286,20.3571428571429
"51",2003,1407,25,5,0.9,0.8,0.8,2381,2117,0.833333333333333,0.436172354033311,0.434233443596775,0.329441239518136,0.684374072325391,15.0666666666667,24.7,15.0666666666667,9.53333333333333,5.2,16.6
"52",2003,1409,22,9,0.823529411764706,0.5,1,2279,2023,0.709677419354839,0.495976549275914,0.46199232292364,0.352166346073336,0.729671628903328,11.1612903225806,25.8064516129032,14.7741935483871,7.58064516129032,5,17.3225806451613
"53",2003,1411,18,12,0.785714285714286,0.333333333333333,0.75,2184,2125,0.6,0.406205556895212,0.448891599565882,0.321414048140141,0.613745448278472,13.1666666666667,24.8,14.2,6.43333333333333,2.23333333333333,18.3
"54",2003,1421,13,16,0.833333333333333,0.125,1,2065,2275,0.448275862068966,0.51109612979315,0.432768429610741,0.3634940599052,0.766142128855538,12.2758620689655,23.1724137931034,13.0344827586207,7.06896551724138,3,19.1034482758621
"55",2003,1423,24,6,0.916666666666667,0.666666666666667,1,2141,1788,0.8,0.47510593705996,0.464379711179042,0.365462543748534,0.674932246806919,9.96666666666667,23.1333333333333,14.6666666666667,9.2,1.9,18.4333333333333
"56",2003,1428,23,7,0.933333333333333,0.636363636363636,0.5,2002,1800,0.766666666666667,0.559585664682068,0.4584978471571,0.397372700497381,0.689024299098514,10.1333333333333,23.2,13.2,4.66666666666667,3.76666666666667,20.1
"57",2003,1429,22,8,0.846153846153846,0.5,1,1979,1803,0.733333333333333,0.468313691402228,0.456285513046334,0.323404399035204,0.707348654587628,12.6333333333333,22.3666666666667,13.9,5.06666666666667,2,16.1
"58",2003,1436,19,10,0.9,0.5,0.6,1966,1831,0.655172413793103,0.437309406089133,0.446372044936374,0.357919649633321,0.64970779490513,12.9655172413793,25.7241379310345,14.2068965517241,6.86206896551724,2.96551724137931,15.8965517241379
"59",2003,1443,23,8,1,0.416666666666667,0.75,2266,2059,0.741935483870968,0.492920006650541,0.464621218199857,0.36850732546152,0.660898969899784,12.1612903225806,23.258064516129,14.1935483870968,7.06451612903226,3.54838709677419,18.4516129032258
"60",2003,1447,21,10,0.933333333333333,0.4375,NA,2342,2215,0.67741935483871,0.480103384441538,0.476116257131242,0.408166732562605,0.723838378081607,12,22.3548387096774,16.0967741935484,7.51612903225806,2.80645161290323,17.5806451612903
"61",2003,1448,24,5,1,0.636363636363636,0.5,2274,1961,0.827586206896552,0.548648750179666,0.457964536634123,0.341485598337764,0.755330429646001,14.7586206896552,26.9310344827586,14.5862068965517,6.41379310344828,4.37931034482759,18.4827586206897
"62",2003,1451,25,4,1,0.75,0.8,2152,1948,0.862068965517241,0.455391936895907,0.46651224511183,0.336105016247374,0.733960949771144,10.3448275862069,22.7586206896552,14.2758620689655,6.75862068965517,0.655172413793103,18.8620689655172
"63",2003,1454,23,7,1,0.6,0.666666666666667,2313,2098,0.766666666666667,0.50115817496611,0.474309262766679,0.361055092208668,0.686253290577325,11.5333333333333,23,17.1,8.8,3.6,20.1333333333333
"64",2003,1458,22,7,0.941176470588235,0.545454545454545,0,2051,1702,0.758620689655172,0.539555216432781,0.466216104096373,0.358946745667414,0.731805888331724,10.3103448275862,22.551724137931,13.3103448275862,6.96551724137931,2.82758620689655,14.8275862068966
"65",2003,1462,25,5,0.933333333333333,0.833333333333333,0.333333333333333,2347,1979,0.833333333333333,0.52176433589207,0.452949376323981,0.360432357765276,0.734605422375321,13.9333333333333,25.5,16.4,5.46666666666667,3.03333333333333,15.7666666666667
"66",2004,1102,22,6,1,0.615384615384615,0.5,1685,1412,0.785714285714286,0.44442978744981,0.484677886454555,0.388594941406834,0.688276013773163,6.14285714285714,15.3571428571429,13.25,7.78571428571429,2.35714285714286,16.6428571428571
"67",2004,1104,17,12,0.733333333333333,0.4,0.5,2094,1956,0.586206896551724,0.627516353158446,0.452081711487171,0.384800529711127,0.702764622544313,11.3103448275862,24,11.8620689655172,6.44827586206897,3.10344827586207,18.3448275862069
"68",2004,1106,16,14,0.636363636363636,0.357142857142857,0.8,1843,1818,0.533333333333333,0.428438222484199,0.425273249912715,0.350522927355795,0.660911766736769,11.7,22.7666666666667,10.2666666666667,7.06666666666667,3.13333333333333,18.7
"69",2004,1112,20,9,0.866666666666667,0.5,0.5,2538,2274,0.689655172413793,0.545254755543966,0.485092169816041,0.381281927810242,0.78529031820995,13.8965517241379,25.6896551724138,18.8965517241379,6.96551724137931,4.55172413793103,16.0689655172414
"70",2004,1130,23,9,0.8125,0.5,0.833333333333333,2200,2040,0.71875,0.574356930734894,0.45660140766489,0.315294881793044,0.671684850049133,12.8125,23.71875,15.90625,7.03125,3.03125,15.90625
"71",2004,1140,19,8,1,0.416666666666667,0.75,1949,1765,0.703703703703704,0.558948340660531,0.487879182832692,0.336745189360316,0.73053719505855,9.96296296296296,23.4444444444444,14.6666666666667,7.18518518518519,3.25925925925926,19.1111111111111
"72",2004,1150,21,8,0.769230769230769,0.714285714285714,0.5,2301,2072,0.724137931034483,0.541010103167289,0.448050151619365,0.337544903348332,0.635934055382062,14.7586206896552,26.1724137931034,16.2068965517241,8.72413793103448,2.96551724137931,18.8965517241379
"73",2004,1153,24,6,0.9375,0.545454545454545,1,2307,1887,0.8,0.571353437431024,0.457112123626289,0.388659440784974,0.668836548040728,13.1333333333333,24.1333333333333,16.0333333333333,7.9,5.06666666666667,19.4333333333333
"74",2004,1163,27,6,0.944444444444444,0.6,0.8,2610,2110,0.818181818181818,0.576547030161231,0.480538024600062,0.396668675097804,0.624387334191787,15.3030303030303,29.4848484848485,18.2424242424242,6.15151515151515,8.72727272727273,16.0606060606061
"75",2004,1173,24,8,0.833333333333333,0.545454545454545,1,2175,2051,0.75,0.512098052918583,0.45666278727485,0.329505435851004,0.662855615154825,12.21875,25.78125,14.9375,4.53125,2.84375,17.09375
"76",2004,1177,21,9,0.733333333333333,0.636363636363636,0.75,2126,2030,0.7,0.541321980632696,0.471685314491048,0.36267359589728,0.700440183635604,12.0666666666667,23.7666666666667,13.7333333333333,5.7,2.36666666666667,17.4
"77",2004,1181,27,5,0.933333333333333,0.8,0.714285714285714,2552,2079,0.84375,0.598600105897494,0.473148836676857,0.371826455920591,0.724375107524006,13.40625,22.84375,14.25,9.34375,6.8125,18.71875
"78",2004,1186,16,12,0.909090909090909,0.4,0,1967,1914,0.571428571428571,0.488439744407884,0.480165381420017,0.377917793635673,0.681145486130805,9.14285714285714,21.1785714285714,15.7142857142857,6.35714285714286,1.5,20.3214285714286
"79",2004,1190,24,5,1,0.785714285714286,0.6,2260,2037,0.827586206896552,0.445190432237055,0.464089199038237,0.351328882276334,0.664122271834299,12.2068965517241,25.5172413793103,15.3793103448276,10.9310344827586,5.58620689655172,16.8620689655172
"80",2004,1196,20,10,0.733333333333333,0.444444444444444,0.833333333333333,2309,2074,0.666666666666667,0.62368887561991,0.482286410320679,0.386328463407456,0.745138472433328,10.2333333333333,24.9333333333333,16.2666666666667,6.53333333333333,3.13333333333333,18.8666666666667
"81",2004,1197,14,16,0.666666666666667,0.2,1,2163,2219,0.466666666666667,0.422389671312085,0.419045327337683,0.347191041262928,0.716862641380783,11.4333333333333,22.5333333333333,12.7,8.33333333333333,1.6,21.9
"82",2004,1210,23,9,0.8,0.583333333333333,0.8,2498,2153,0.71875,0.580770701251574,0.471372014149094,0.379231613371933,0.681973988695168,11.375,26.09375,15.78125,8.84375,4.84375,21.21875
"83",2004,1211,27,2,1,1,0.6,2388,1912,0.931034482758621,0.506240966658672,0.520216057771656,0.418610344804813,0.755840816632035,11.551724137931,27.9310344827586,18.2068965517241,6.27586206896552,3.79310344827586,15.9310344827586
"84",2004,1227,24,7,0.916666666666667,0.769230769230769,0.5,2170,1938,0.774193548387097,0.438446598513339,0.457546850137167,0.379203780869279,0.628482389177637,13.2903225806452,22.1612903225806,14.7741935483871,7.67741935483871,2.74193548387097,17.6451612903226
"85",2004,1228,24,6,0.923076923076923,0.777777777777778,0.625,2176,1884,0.8,0.531018091824544,0.464283795274083,0.341023678248726,0.677526069606458,12.0333333333333,22.9333333333333,16.7666666666667,6.83333333333333,3.8,19.1
"86",2004,1242,20,8,0.923076923076923,0.5,0.6,2096,1909,0.714285714285714,0.589707707795762,0.464575448047195,0.341022088660025,0.701056541667078,12.0714285714286,26.5,17.25,6.89285714285714,4.92857142857143,20.4642857142857
"87",2004,1246,26,4,0.846153846153846,0.777777777777778,1,2194,1884,0.866666666666667,0.587419451557383,0.470938930626438,0.355922939836421,0.698483731003391,11.8,24.0333333333333,15.6,7.9,3.36666666666667,18.4333333333333
"88",2004,1250,18,10,0.916666666666667,0.357142857142857,1,1844,1783,0.642857142857143,0.394762750903304,0.426572821368733,0.348177053899656,0.736454254574143,11.1785714285714,24.4285714285714,12.5,7.17857142857143,3.32142857142857,18.8571428571429
"89",2004,1251,17,14,0.857142857142857,0.285714285714286,0.333333333333333,2131,2077,0.548387096774194,0.465365822174777,0.428824817092254,0.315555967734361,0.687817389149639,13.2258064516129,24.1612903225806,13.7741935483871,8.7741935483871,3.32258064516129,19.4193548387097
"90",2004,1257,20,9,0.866666666666667,0.5,0.5,2125,1766,0.689655172413793,0.592282841569405,0.418696359621304,0.347650820907192,0.75365292596072,11.6551724137931,26.2758620689655,15.2413793103448,8.3448275862069,5.20689655172414,20.448275862069
"91",2004,1264,24,5,0.866666666666667,0.727272727272727,1,2156,1840,0.827586206896552,0.482036654717987,0.441711757445869,0.377043623197675,0.749596129272477,12.1724137931034,22.6896551724138,10.7931034482759,9.44827586206897,4.17241379310345,20.3103448275862
"92",2004,1268,19,11,0.75,0.444444444444444,0.6,2321,2153,0.633333333333333,0.618364237993224,0.443561600303058,0.343903755262451,0.621440823795099,15.7666666666667,25.7333333333333,14.0333333333333,8.73333333333333,6.76666666666667,19.5
"93",2004,1272,21,7,1,0.545454545454545,0,2060,1846,0.75,0.530795695820326,0.425346636968106,0.362398704512245,0.661652851248687,13.4642857142857,25.1428571428571,14.2857142857143,7.46428571428571,5.10714285714286,18.2142857142857
"94",2004,1277,18,11,0.857142857142857,0.454545454545455,0.25,2072,1953,0.620689655172414,0.579491888907763,0.500350847274964,0.407324930031669,NA,9.10344827586207,21.3793103448276,14.7241379310345,7.06896551724138,1.86206896551724,20.8275862068966
"95",2004,1280,25,3,0.857142857142857,1,0.5,2159,1856,0.892857142857143,0.540046946244308,0.468593282364466,0.352064200086532,0.665807776225417,14.75,26.1071428571429,13.6785714285714,9.17857142857143,4.5,16.25
"96",2004,1284,21,11,1,0.333333333333333,0.75,2201,2141,0.65625,0.47021451892815,0.420505177321942,0.346088259902101,0.748838259922645,9.375,24,13.8125,7.65625,2.625,17.53125
"97",2004,1293,25,5,0.928571428571429,0.714285714285714,1,2424,2082,0.833333333333333,0.450127249650609,0.496475738281253,0.337638955694127,0.723014769290257,12.2333333333333,25.3,18.8333333333333,7.66666666666667,4.26666666666667,18.0666666666667
"98",2004,1301,20,9,0.875,0.454545454545455,0.5,2127,1891,0.689655172413793,0.589790653977634,0.455053983639199,0.353899724613382,0.790662939745496,10.0344827586207,23.6896551724138,14.8620689655172,6.96551724137931,2.3448275862069,18.5172413793103
"99",2004,1305,22,8,1,0.384615384615385,1,2265,1985,0.733333333333333,0.554928607900428,0.456960369418282,0.333595249144448,0.710304767965477,13.4,25.4666666666667,14.2333333333333,6.5,4.7,18.3
"100",2004,1314,18,10,0.857142857142857,0.3,0.75,2326,2113,0.642857142857143,0.610982133003377,0.464392091560091,0.34898133736772,0.676384652766838,15.3571428571429,24.6428571428571,18.3571428571429,9.60714285714286,4.21428571428571,18.5
"101",2004,1320,20,9,0.8,0.454545454545455,1,2007,1892,0.689655172413793,0.512470418047496,0.440997265924121,0.352928301191007,0.734416263236995,8.93103448275862,25.8965517241379,13,5.24137931034483,1.96551724137931,16.9655172413793
"102",2004,1329,26,3,1,0.777777777777778,0.833333333333333,2268,1853,0.896551724137931,0.530601194560479,0.516690459834101,0.388330585259965,0.692586574373581,11.3793103448276,24.1724137931034,16.0689655172414,7.86206896551724,3.58620689655172,19.4137931034483
"103",2004,1334,23,7,0.916666666666667,0.692307692307692,0.6,2075,1914,0.766666666666667,0.472626287318975,0.471624370189922,0.362002683848659,0.737523244338397,9.26666666666667,24.2666666666667,14.3,5.83333333333333,3.2,16.9
"104",2004,1338,28,4,0.947368421052632,0.777777777777778,0.75,2204,1795,0.875,0.540486864304561,0.484528930060239,0.3164572385513,0.627677211784272,12.90625,23.71875,15.0625,5.875,4.90625,14.5
"105",2004,1343,19,7,0.818181818181818,0.769230769230769,0,1625,1477,0.730769230769231,0.416405382121562,0.484322059461841,0.351593806791033,0.706975976677394,8.57692307692308,22.1923076923077,13.1153846153846,6.65384615384615,3.26923076923077,18.1153846153846
"106",2004,1344,20,8,0.733333333333333,0.727272727272727,0.5,2002,1801,0.714285714285714,0.573690701814709,0.456273004383896,0.369762295260313,0.710218614637739,11.6785714285714,21.8928571428571,15.8928571428571,9.28571428571429,5.03571428571429,16.1071428571429
"107",2004,1350,20,12,0.692307692307692,0.533333333333333,0.75,2065,1888,0.625,0.565821105340711,0.41297482139568,0.310070832423258,0.732338341250705,11.96875,23.5,12.15625,7.09375,4.375,18.6875
"108",2004,1356,25,4,0.928571428571429,0.846153846153846,0.5,2067,1824,0.862068965517241,0.50188894339905,0.445524140957628,0.323512412317526,0.680748806768471,13.2068965517241,22.2068965517241,14.1034482758621,10.2758620689655,3.10344827586207,19.3793103448276
"109",2004,1371,19,9,0.866666666666667,0.5,0.333333333333333,2024,1805,0.678571428571429,0.582151740074978,0.462770987151665,0.350997372633264,0.709502063178899,11.7857142857143,25.3214285714286,13.25,6.78571428571429,3.14285714285714,18.1071428571429
"110",2004,1376,23,10,0.823529411764706,0.454545454545455,0.8,2340,2071,0.696969696969697,0.527171085426049,0.437952709240183,0.334161411603728,0.654570297814233,12.6969696969697,23.6363636363636,14.8484848484848,8.93939393939394,5.24242424242424,18
"111",2004,1386,27,1,1,1,0.833333333333333,2178,1722,0.964285714285714,0.543494218530717,0.482204030256485,0.408770713826937,0.715516682292364,9.67857142857143,23.25,16.5357142857143,9.14285714285714,3.57142857142857,17.0357142857143
"112",2004,1390,29,1,1,0.909090909090909,1,2218,1821,0.966666666666667,0.490277939778125,0.484697575317444,0.372701141307952,0.756933170283961,11.1,25.2,16.3666666666667,6.36666666666667,4.43333333333333,17.2666666666667
"113",2004,1393,21,7,0.823529411764706,0.666666666666667,0.5,2042,1871,0.75,0.579941871735829,0.461133647685843,0.313533753582405,0.628917654415033,13.9285714285714,24.7142857142857,15.3571428571429,7.89285714285714,6.85714285714286,17.6428571428571
"114",2004,1400,23,7,0.9375,0.666666666666667,0.4,2314,1992,0.766666666666667,0.585481696092328,0.441225158533188,0.357148778065766,0.668835428198584,16.3,25.1,13.8333333333333,6.96666666666667,3.9,19.4333333333333
"115",2004,1403,22,10,0.9375,0.363636363636364,0.6,2349,2126,0.6875,0.567723682591548,0.465607344692756,0.333469749205043,0.733270561020683,11.3125,22.6875,14.75,8.25,3.53125,16.71875
"116",2004,1412,20,9,0.933333333333333,0.5,0.25,2162,1943,0.689655172413793,0.571439864359008,0.442986878852238,0.337197028731196,0.649872661960655,12.3448275862069,22.6896551724138,17.5862068965517,11.7586206896552,3.72413793103448,20.9310344827586
"117",2004,1416,24,5,0.916666666666667,0.785714285714286,0.666666666666667,2045,1804,0.827586206896552,0.449153804534304,0.457966592823709,0.35568282730138,NA,12.3793103448276,23.8965517241379,16.6896551724138,8.82758620689655,4.82758620689655,18.1724137931034
